bookId,gradeBaseId,semester,gradeLabel,subjectId,subjectLabel,editionId,editionLabel,title,status,sourceUrlOrBook,editionYear,unitLabels,notes
pep-biology-hs_g1-s2,hs_g1,s2,高一（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）高一下册,pending,,,,
jsph-biology-hs_g1-s2,hs_g1,s2,高一（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）高一下册,pending,,,,
pep-history-hs_g1-s2,hs_g1,s2,高一（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）高一下册,pending,,,,
pep-geography-hs_g1-s2,hs_g1,s2,高一（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）高一下册,pending,,,,
pep-politics-hs_g1-s2,hs_g1,s2,高一（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）高一下册,pending,,,,
pep-it-hs_g1-s2,hs_g1,s2,高一（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）高一下册,pending,,,,
pep-pe-hs_g1-s2,hs_g1,s2,高一（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）高一下册,pending,,,,
pep-music-hs_g1-s2,hs_g1,s2,高一（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）高一下册,pending,,,,
pep-art-hs_g1-s2,hs_g1,s2,高一（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）高一下册,pending,,,,
pep-chinese-hs_g2-s1,hs_g2,s1,高二（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）高二上册,pending,,,,
jsph-chinese-hs_g2-s1,hs_g2,s1,高二（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）高二上册,pending,,,,
pep-math-hs_g2-s1,hs_g2,s1,高二（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）高二上册,pending,,,,
bnup-math-hs_g2-s1,hs_g2,s1,高二（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）高二上册,pending,,,,
jsph-math-hs_g2-s1,hs_g2,s1,高二（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）高二上册,pending,,,,
pep-english-hs_g2-s1,hs_g2,s1,高二（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）高二上册,pending,,,,
bnup-english-hs_g2-s1,hs_g2,s1,高二（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）高二上册,pending,,,,
waiyan-english-hs_g2-s1,hs_g2,s1,高二（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）高二上册,pending,,,,
yilin-english-hs_g2-s1,hs_g2,s1,高二（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）高二上册,pending,,,,
pep-morality-hs_g2-s1,hs_g2,s1,高二（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）高二上册,pending,,,,
pep-physics-hs_g2-s1,hs_g2,s1,高二（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）高二上册,pending,,,,
jsph-physics-hs_g2-s1,hs_g2,s1,高二（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）高二上册,pending,,,,
pep-chemistry-hs_g2-s1,hs_g2,s1,高二（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）高二上册,pending,,,,
jsph-chemistry-hs_g2-s1,hs_g2,s1,高二（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）高二上册,pending,,,,
pep-biology-hs_g2-s1,hs_g2,s1,高二（上）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）高二上册,pending,,,,
jsph-biology-hs_g2-s1,hs_g2,s1,高二（上）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）高二上册,pending,,,,
pep-history-hs_g2-s1,hs_g2,s1,高二（上）,history,历史,pep,人教版,义务教育教科书·历史（人教版）高二上册,pending,,,,
pep-geography-hs_g2-s1,hs_g2,s1,高二（上）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）高二上册,pending,,,,
pep-politics-hs_g2-s1,hs_g2,s1,高二（上）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）高二上册,pending,,,,
pep-it-hs_g2-s1,hs_g2,s1,高二（上）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）高二上册,pending,,,,
pep-pe-hs_g2-s1,hs_g2,s1,高二（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）高二上册,pending,,,,
pep-music-hs_g2-s1,hs_g2,s1,高二（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）高二上册,pending,,,,
pep-art-hs_g2-s1,hs_g2,s1,高二（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）高二上册,pending,,,,
pep-chinese-hs_g2-s2,hs_g2,s2,高二（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）高二下册,pending,,,,
jsph-chinese-hs_g2-s2,hs_g2,s2,高二（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）高二下册,pending,,,,
pep-math-hs_g2-s2,hs_g2,s2,高二（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）高二下册,pending,,,,
bnup-math-hs_g2-s2,hs_g2,s2,高二（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）高二下册,pending,,,,
jsph-math-hs_g2-s2,hs_g2,s2,高二（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）高二下册,pending,,,,
pep-english-hs_g2-s2,hs_g2,s2,高二（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）高二下册,pending,,,,
bnup-english-hs_g2-s2,hs_g2,s2,高二（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）高二下册,pending,,,,
waiyan-english-hs_g2-s2,hs_g2,s2,高二（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）高二下册,pending,,,,
yilin-english-hs_g2-s2,hs_g2,s2,高二（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）高二下册,pending,,,,
pep-morality-hs_g2-s2,hs_g2,s2,高二（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）高二下册,pending,,,,
pep-physics-hs_g2-s2,hs_g2,s2,高二（下）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）高二下册,pending,,,,
jsph-physics-hs_g2-s2,hs_g2,s2,高二（下）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）高二下册,pending,,,,
pep-chemistry-hs_g2-s2,hs_g2,s2,高二（下）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）高二下册,pending,,,,
jsph-chemistry-hs_g2-s2,hs_g2,s2,高二（下）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）高二下册,pending,,,,
pep-biology-hs_g2-s2,hs_g2,s2,高二（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）高二下册,pending,,,,
jsph-biology-hs_g2-s2,hs_g2,s2,高二（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）高二下册,pending,,,,
pep-history-hs_g2-s2,hs_g2,s2,高二（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）高二下册,pending,,,,
pep-geography-hs_g2-s2,hs_g2,s2,高二（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）高二下册,pending,,,,
pep-politics-hs_g2-s2,hs_g2,s2,高二（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）高二下册,pending,,,,
pep-it-hs_g2-s2,hs_g2,s2,高二（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）高二下册,pending,,,,
pep-pe-hs_g2-s2,hs_g2,s2,高二（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）高二下册,pending,,,,
pep-music-hs_g2-s2,hs_g2,s2,高二（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）高二下册,pending,,,,
pep-art-hs_g2-s2,hs_g2,s2,高二（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）高二下册,pending,,,,
pep-chinese-hs_g3-s1,hs_g3,s1,高三（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）高三上册,pending,,,,
jsph-chinese-hs_g3-s1,hs_g3,s1,高三（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）高三上册,pending,,,,
pep-math-hs_g3-s1,hs_g3,s1,高三（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）高三上册,pending,,,,
bnup-math-hs_g3-s1,hs_g3,s1,高三（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）高三上册,pending,,,,
jsph-math-hs_g3-s1,hs_g3,s1,高三（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）高三上册,pending,,,,
pep-english-hs_g3-s1,hs_g3,s1,高三（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）高三上册,pending,,,,
bnup-english-hs_g3-s1,hs_g3,s1,高三（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）高三上册,pending,,,,
waiyan-english-hs_g3-s1,hs_g3,s1,高三（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）高三上册,pending,,,,
yilin-english-hs_g3-s1,hs_g3,s1,高三（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）高三上册,pending,,,,
pep-morality-hs_g3-s1,hs_g3,s1,高三（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）高三上册,pending,,,,
pep-physics-hs_g3-s1,hs_g3,s1,高三（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）高三上册,pending,,,,
jsph-physics-hs_g3-s1,hs_g3,s1,高三（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）高三上册,pending,,,,
pep-chemistry-hs_g3-s1,hs_g3,s1,高三（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）高三上册,pending,,,,
jsph-chemistry-hs_g3-s1,hs_g3,s1,高三（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）高三上册,pending,,,,
pep-biology-hs_g3-s1,hs_g3,s1,高三（上）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）高三上册,pending,,,,
jsph-biology-hs_g3-s1,hs_g3,s1,高三（上）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）高三上册,pending,,,,
pep-history-hs_g3-s1,hs_g3,s1,高三（上）,history,历史,pep,人教版,义务教育教科书·历史（人教版）高三上册,pending,,,,
pep-geography-hs_g3-s1,hs_g3,s1,高三（上）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）高三上册,pending,,,,
pep-politics-hs_g3-s1,hs_g3,s1,高三（上）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）高三上册,pending,,,,
pep-it-hs_g3-s1,hs_g3,s1,高三（上）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）高三上册,pending,,,,
pep-pe-hs_g3-s1,hs_g3,s1,高三（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）高三上册,pending,,,,
pep-music-hs_g3-s1,hs_g3,s1,高三（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）高三上册,pending,,,,
pep-art-hs_g3-s1,hs_g3,s1,高三（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）高三上册,pending,,,,
pep-chinese-hs_g3-s2,hs_g3,s2,高三（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）高三下册,pending,,,,
jsph-chinese-hs_g3-s2,hs_g3,s2,高三（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）高三下册,pending,,,,
pep-math-hs_g3-s2,hs_g3,s2,高三（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）高三下册,pending,,,,
bnup-math-hs_g3-s2,hs_g3,s2,高三（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）高三下册,pending,,,,
jsph-math-hs_g3-s2,hs_g3,s2,高三（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）高三下册,pending,,,,
pep-english-hs_g3-s2,hs_g3,s2,高三（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）高三下册,pending,,,,
bnup-english-hs_g3-s2,hs_g3,s2,高三（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）高三下册,pending,,,,
waiyan-english-hs_g3-s2,hs_g3,s2,高三（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）高三下册,pending,,,,
yilin-english-hs_g3-s2,hs_g3,s2,高三（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）高三下册,pending,,,,
pep-morality-hs_g3-s2,hs_g3,s2,高三（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）高三下册,pending,,,,
pep-physics-hs_g3-s2,hs_g3,s2,高三（下）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）高三下册,pending,,,,
jsph-physics-hs_g3-s2,hs_g3,s2,高三（下）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）高三下册,pending,,,,
pep-chemistry-hs_g3-s2,hs_g3,s2,高三（下）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）高三下册,pending,,,,
jsph-chemistry-hs_g3-s2,hs_g3,s2,高三（下）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）高三下册,pending,,,,
pep-biology-hs_g3-s2,hs_g3,s2,高三（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）高三下册,pending,,,,
jsph-biology-hs_g3-s2,hs_g3,s2,高三（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）高三下册,pending,,,,
pep-history-hs_g3-s2,hs_g3,s2,高三（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）高三下册,pending,,,,
pep-geography-hs_g3-s2,hs_g3,s2,高三（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）高三下册,pending,,,,
pep-politics-hs_g3-s2,hs_g3,s2,高三（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）高三下册,pending,,,,
pep-it-hs_g3-s2,hs_g3,s2,高三（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）高三下册,pending,,,,
pep-pe-hs_g3-s2,hs_g3,s2,高三（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）高三下册,pending,,,,
pep-music-hs_g3-s2,hs_g3,s2,高三（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）高三下册,pending,,,,
pep-art-hs_g3-s2,hs_g3,s2,高三（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）高三下册,pending,,,,
